Datetime;Conso_P204;Conso_P205;DBS_P205 ;DBE_P205 ;TA_P204 ;CO_P204 ;DBS_P204 ;DBE_P204 
2024-10-22 00:00:00;5,496863583;5,796835069;552,5035417;552,1253472;20,85733681;0,073645833;553,8105556;555,7024653
2024-10-23 00:00:00;4,870887354;5,136698447;556,1394792;552,0419444;21,01249306;0,045208333;556,1120486;556,3346528
2024-10-24 00:00:00;4,721717939;4,97938865;556,1544097;554,5911458;20,77261111;0,0371875;555,7262153;555,2526042
2024-10-25 00:00:00;5,332091511;5,623071156;556,4932986;554,8898611;20,57961806;0,034270833;554,4711806;555,7278472
2024-10-26 00:00:00;1,028587362;1,084718804;556,0460069;554,8712153;19,97206597;0,039375;554,7246181;556,0972222
2024-10-27 00:00:00;2,550568884;2,689756973;556,0326042;558,3576042;19,53917361;0,040104167;554,8770833;556,3835764
2024-10-28 00:00:00;24,01587347;25,32645306;555,4622222;551,9867014;20,79846181;0,078020833;553,9698611;556,5967361
2024-10-29 00:00:00;25,35335442;26,73692221;555,3452778;553,0456944;20,64711458;0,07;554,3838194;556,2244444
2024-10-30 00:00:00;20,44942177;21,56537514;556,3113542;553,9154514;20,74102431;0,045208333;553,6015972;556,5131944
2024-10-31 00:00:00;21,58953241;22,7677032;556,2536806;555,5286806;20,48596528;0,04375;553,5086111;554,9481944
2024-11-01 00:00:00;22,17558969;23,38574244;556,6319444;556,1909722;20,00104167;0,072916667;554,7465278;555,4965278
2024-11-02 00:00:00;6,606981507;6,96753367;553,6041667;550,7083333;19,475;0,145833333;553,4479167;554,6875
2024-11-03 00:00:00;2,988022803;3,151083361;556,0208333;558,4756944;19,61701389;0;553,9722222;554,5416667
2024-11-04 00:00:00;20,68593612;21,81479641;557,3333333;555,1666667;21,16875;0,072916667;556,6875;560,9270833
2024-11-05 00:00:00;25,51946985;26,91210279;556,4583333;553;21,35520833;0,072916667;555,3333333;553,9375
2024-11-06 00:00:00;25,08827303;26,45737496;555,78125;559,6076389;20,97708333;0;554,8090278;554,96875
2024-11-07 00:00:00;16,69341701;17,60439998;557,21875;554,03125;20,34791667;0;554,78125;554,6770833
2024-11-08 00:00:00;26,46926718;27,91373188;558,1145833;552,03125;20,46354167;0,291666667;554,7604167;554,03125
2024-11-09 00:00:00;6,669001642;7,03293833;557,0347222;561,9375;21,20798611;0,145833333;556,5729167;556,7048611
2024-11-10 00:00:00;2,819319192;2,973173359;556;554,0625;20,75520833;0,21875;555,28125;554,1145833
2024-11-11 00:00:00;24,05796106;25,37083743;556,53125;549,40625;20,36875;0,145833333;556,3229167;554,9791667
2024-11-12 00:00:00;25,77455393;27,18110717;555,4548611;553,4097222;19,99583333;0;556,0694444;550,8506944
2024-11-13 00:00:00;23,27582955;24,54602392;550,3333333;549,5833333;19,45729167;0;555,3854167;556,3333333
2024-11-14 00:00:00;17,87843022;18,854081;555,65625;550,2916667;19,73333333;0;555,1458333;555,46875
2024-11-15 00:00:00;20,00854854;21,10044284;556,1909722;551,0590278;19,90833333;0;556,2256944;554,3923611
2024-11-16 00:00:00;6,241745906;6,582366655;555,3333333;552,6875;18,88125;0;554,5729167;556,0104167
2024-11-17 00:00:00;3,240335443;3,417165051;556,8541667;551,78125;18,55416667;0;555,6666667;554,9166667
2024-11-18 00:00:00;26,44353528;27,88659575;555,0625;550,0590278;19,803125;0;553,3576389;554,7881944
2024-11-19 00:00:00;23,90508217;25,20961573;556;551,5520833;19,78020833;0,072916667;555,3229167;554,4479167
2024-11-20 00:00:00;22,62591526;23,8606429;555,3229167;550,7291667;20,69166667;0;555,7083333;566,4895833
2024-11-21 00:00:00;19,12207186;20,1655899;554,3020833;556,5798611;19,27743056;0,072916667;555,4479167;554,2291667
2024-11-22 00:00:00;19,92904386;21,01659949;556,0729167;555,1458333;19,54270833;0;554,9479167;574,5208333
2024-11-23 00:00:00;5,913881924;6,23661068;556,4375;554,3125;18,21145833;0,072916667;559,2708333;554,7916667
2024-11-24 00:00:00;2,640713277;2,784820671;555,1944444;548,1666667;19,10451389;0,072916667;556,2083333;552,7083333
2024-11-25 00:00:00;26,43898714;27,88179941;556,3958333;552,4375;19,803125;0;552,7291667;553,4375
2024-11-26 00:00:00;29,03793724;30,62257783;554,875;550,3854167;20,10729167;0;554,3229167;554,6666667
2024-11-27 00:00:00;26,67040229;28,12584321;556,5798611;562,8159722;20,28194444;0;555,7534722;557,5347222
2024-11-28 00:00:00;18,88479187;19,91536121;555,6145833;556,8020833;20,86979167;0,21875;547,78125;575,1875
2024-11-29 00:00:00;28,07344216;29,60544892;555,53125;553,03125;21,04375;0,21875;555,7395833;553,4375
2024-11-30 00:00:00;6,702475107;7,068238489;555,75;555,7083333;20,16493056;0;554,6284722;555,5034722
2024-12-01 00:00:00;3,259600478;3,437481406;555,6770833;556,5833333;19,27604167;0;556,3958333;550,59375
2024-12-02 00:00:00;23,03397252;24,29096842;556,8541667;549,15625;20,503125;0;547,7604167;555,4479167
2024-12-03 00:00:00;28,57544693;30,13484879;555,0347222;549,5381944;19,309375;0,145833333;555,7465278;555,8854167
2024-12-04 00:00:00;27,62836364;29,13608184;555,6354167;552,4479167;19,30520833;0;554,3854167;556,3020833
2024-12-05 00:00:00;21,41037617;22,57877015;555,40625;554,1145833;18,81875;0;554,34375;555,1041667
2024-12-06 00:00:00;24,00404691;25,31398111;556,6145833;575,3576389;20,24236111;0,21875;555,9548611;552,3784722
2024-12-07 00:00:00;6,907027362;7,283953445;555,9895833;556,15625;19,71458333;0;555,6041667;557,2604167
2024-12-08 00:00:00;2,849349965;3,004842953;555,40625;545,9270833;19,18229167;0,072916667;554,0104167;555,4270833
2024-12-09 00:00:00;28,8240137;30,39698019;556,0833333;554,0520833;19,24027778;0;555,8194444;557,0104167
2024-12-10 00:00:00;28,90292485;30,48019763;555,9895833;553,8333333;18,728125;0;554,7916667;556,28125
2024-12-11 00:00:00;27,7970895;29,31401531;554,2916667;553,6979167;19,10520833;0,072916667;553,7916667;553,4375
2024-12-12 00:00:00;19,20707088;20,25522744;557,4965278;554,09375;18,50277778;0;556,34375;554,1423611
2024-12-13 00:00:00;24,14377972;25,46133933;558,25;550,25;18,99166667;0;555,4791667;554,1354167
2024-12-14 00:00:00;5,513026619;5,813880144;554,9791667;557,59375;18,11354167;0;555,1458333;556,28125
2024-12-15 00:00:00;3,114550362;3,284515704;554,4305556;554,0625;18,13541667;0,072916667;554,3229167;555,1527778
2024-12-16 00:00:00;28,64158862;30,20459992;555,78125;556,03125;19,471875;0,072916667;555,25;553,8020833
2024-12-17 00:00:00;28,00050367;29,52853007;554,9791667;548,3229167;19,16145833;0;554,0104167;554,28125
2024-12-18 00:00:00;28,02683083;29,55629394;557;549,6388889;19,37291667;0;553,7986111;554,6631944
2024-12-19 00:00:00;19,16903732;20,21511833;557,5729167;557,8229167;19,67916667;0,145833333;555,78125;553,90625
2024-12-20 00:00:00;29,1477831;30,73841813;555,8333333;559,8541667;19,840625;0,072916667;554,8854167;548,7291667
2024-12-21 00:00:00;1,277410734;1,347120814;549,9930556;550,2083333;19,23263889;0,072916667;556,8645833;555,4375
2024-12-22 00:00:00;0,702206909;0,740527316;556,5729167;551,2708333;19,07395833;0,145833333;555,4479167;554,4583333
2024-12-23 00:00:00;4,456401041;4,699593039;555,7708333;551,8958333;18,9125;0;554,9270833;556,2604167
2024-12-24 00:00:00;4,410137196;4,650804512;557,3541667;553,1944444;18,09930556;0;554,3645833;556,7569444
2024-12-25 00:00:00;5,561515585;5,86501522;555,1666667;555,9895833;17,62395833;0;549,6770833;549,1875
2024-12-26 00:00:00;4,9214657;5,190036924;557,4270833;559,7291667;18,26770833;0;553,9166667;574,5416667
2024-12-27 00:00:00;7,191809467;7,584276505;556,7986111;554,6736111;19,19861111;0,072916667;555,53125;549,5902778
2024-12-28 00:00:00;1,469123335;1,549295437;556,8854167;559,1145833;17,19270833;0;555,0416667;554,6145833
2024-12-29 00:00:00;0,756480483;0,797762675;558,0208333;554,8229167;17,14166667;0;556,6145833;555,75
2024-12-30 00:00:00;5,544488752;5,847059209;556,5243056;552,9826389;17,10416667;0;555,4861111;554,7430556
2024-12-31 00:00:00;6,692434996;7,057650475;556,34375;551,4583333;17,11145833;0;555,9270833;555,4895833
2025-01-01 00:00:00;6,610565227;6,971312959;558,0416667;554,71875;18,18854167;0,072916667;554,9166667;556,7708333
2025-01-02 00:00:00;5,28673565;5,575240163;556,2708333;554,1006944;18,30381944;0;554,9270833;555,8229167
2025-01-03 00:00:00;6,718349879;7,084979569;555,75;552,9479167;19,54791667;0;554,8958333;558,0520833
2025-01-04 00:00:00;1,45392572;1,533268468;553,6145833;554,3125;19,1125;0;555,5625;556,21875
2025-01-05 00:00:00;0,828788181;0,874016304;556,8368056;549,09375;19,1875;0;554,5763889;553,6944444
2025-01-06 00:00:00;34,24310176;36,11179542;555,5416667;554,53125;19,83958333;0;553,8020833;554,7083333
2025-01-07 00:00:00;28,2767622;29,81986442;556,5208333;548,6875;19,465625;0;554,9583333;573,6979167
2025-01-08 00:00:00;30,00853946;31,64614716;555,7986111;554,2083333;18,02222222;0;554,9826389;555,6736111
2025-01-09 00:00:00;22,76762996;24,01009117;557,3333333;568,6770833;17,86145833;0;555,7916667;555,7916667
2025-01-10 00:00:00;36,57605152;38,57205749;556,5416667;546,9375;18,05;0;554,4583333;557,78125
2025-01-11 00:00:00;8,822478812;9,303933743;555,6006944;558,6423611;18,34340278;0;555,1944444;554,0520833
2025-01-12 00:00:00;4,644290719;4,897736118;556,8541667;552,2708333;18,49895833;0;553,6458333;554
2025-01-13 00:00:00;36,14380102;38,11621847;556,3229167;568,7708333;20,26770833;0;554,5520833;556,7708333
2025-01-14 00:00:00;28,19164981;29,73010732;556,8194444;553,9305556;20,31111111;0;554,0277778;552,6597222
2025-01-15 00:00:00;30,55563982;32,22310355;558,3541667;552,9583333;20,03229167;0,072916667;555,375;547,2708333
2025-01-16 00:00:00;26,60954881;28,06166887;555,7604167;556,6145833;19,721875;0;554,3229167;554,9270833
2025-01-17 00:00:00;27,93915511;29,46383364;557,0451389;554,0208333;18,51701389;0;551,6180556;554,4375
2025-01-18 00:00:00;7,62320094;8,03920961;557,8958333;546,8854167;18,81041667;0;554,125;556,4791667
2025-01-19 00:00:00;4,000739037;4,219064926;555,4375;553,4791667;18,16979167;0;555,2291667;553,84375
2025-01-20 00:00:00;34,55992362;36,44590668;555,3402778;551,7256944;19,15138889;0;554,6388889;553,7951389
2025-01-21 00:00:00;30,29697896;31,95032721;552,6666667;555,3645833;19,809375;0;555,34375;543,3645833
2025-01-22 00:00:00;27,72705952;29,24016369;555,90625;556,8229167;19,61770833;0;555,34375;555,7604167
2025-01-23 00:00:00;23,5920529;24,87950401;557,6458333;554,1701389;20,3;0;555,1006944;553,0451389
2025-01-24 00:00:00;28,1935733;29,73213578;557,2395833;550,9895833;19,24166667;0;555,34375;553,65625
2025-01-25 00:00:00;1,393666632;1,469720957;557,15625;549,7604167;18,88333333;0,072916667;555,375;555,3229167
2025-01-26 00:00:00;0,754393348;0,795561642;555,4895833;550,46875;18,32291667;0;555,8229167;555,1736111
2025-01-27 00:00:00;6,090747193;6,423127733;558,25;553,5;18,82604167;0,21875;553,9166667;554,1770833
2025-01-28 00:00:00;7,074985041;7,461076807;557,8020833;552,6041667;18,84270833;0;555,3854167;556,0625
2025-01-29 00:00:00;7,062138726;7,447529452;555,9340278;552,6041667;19,37048611;0;555,3645833;554,8090278
2025-01-30 00:00:00;5,273615547;5,561404077;556,9895833;552,6041667;19,959375;0;554,6770833;552,6666667
2025-01-31 00:00:00;6,909002055;7,286035899;557,1145833;555,8229167;19,628125;0;554,6666667;553,125
2025-02-01 00:00:00;1,68973457;1,781945734;556,2048611;550,2604167;20,35902778;0,145833333;554,3159722;549,7013889
2025-02-02 00:00:00;0,747970983;0,788788799;557,125;551,625;20,11979167;0,072916667;556,7916667;553,1458333
2025-02-03 00:00:00;29,35824455;30,96036475;554,8541667;549,53125;19,03958333;0;553,09375;553,8645833
2025-02-04 00:00:00;27,8279099;29,34651762;556,0486111;554,3263889;19,01736111;0;555,1041667;553,4375
2025-02-05 00:00:00;32,71836868;34,50385553;557,78125;552,7291667;19,01041667;0;555,9270833;556,625
2025-02-06 00:00:00;27,23228418;28,71838778;557,3229167;558,21875;18,78020833;0;556,2395833;555,2395833
2025-02-07 00:00:00;29,58287484;31,19725344;557,0659722;554,4965278;19,51006944;0,072916667;554,1076389;557,1006944
2025-02-08 00:00:00;8,325872014;8,780226422;556;550,9375;19,315625;0;555,8541667;555,59375
2025-02-09 00:00:00;4,071012717;4,293173539;555,5416667;554,5833333;19,35833333;0;555,25;555,1875
2025-02-10 00:00:00;27,93224563;29,4565471;557,8402778;556,3298611;19,93055556;0,072916667;557,1875;553,3263889
2025-02-11 00:00:00;30,51612016;32,18142725;554,4479167;553,8333333;20,315625;0;556,40625;548,8125
2025-02-12 00:00:00;35,29752111;37,2237559;556,2708333;553,6666667;20,1625;0;554,6458333;553,7604167
2025-02-13 00:00:00;22,44192064;23,66660744;557,3125;553,1354167;20,12361111;0;554,5381944;566,3506944
2025-02-14 00:00:00;29,6536756;31,2719179;555,3229167;553,625;20,79791667;0;556,03125;565,3333333
2025-02-15 00:00:00;7,613352505;8,028823732;554,4166667;553,8125;19,821875;0,145833333;556,6458333;555,25
2025-02-16 00:00:00;3,804322276;4,01192943;551,7673611;549,3055556;19,87986111;0,072916667;556,7395833;557,0555556
2025-02-17 00:00:00;31,01516168;32,70770215;555,3125;553,375;20,62916667;0;556,3645833;553,6666667
2025-02-18 00:00:00;35,75779686;37,70914954;557,9791667;558,3125;20,35625;0;556,2395833;554,6666667
2025-02-19 00:00:00;31,21987828;32,92359043;553,8284314;556,6323529;20,64803922;0;553,622549;555,0735294
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;